ID	UNIPROTID	CLUSTER	GO_C	GO_P	ISPHOS	LFCDIFF	MAX	MIN	NAME	VAR	TISSUE	SOURCETISSUE	LFC_0-1	LFC_1-2	LFC_2-3	LFC_3-4	LFC_4-5	LFC_5-6	LFC_6-7	LFC_7-8	LFC_8-9	LFC_9-10	LFC_10-11	LFC_11-12
AT3G59480.1	Q9M1B9	5	cytosol	fructose metabolic process	0	2.744456211018187	1.8174631054029435	-0.9269931056152433	SCRK4_ARATH	1.527591355828488	FL	FL	1.6882527342928875	1.8174631054029435	-0.14085350281795275	-0.9269931056152433	-0.22990869481636814							
AT3G06050.1	Q9M7T0	3	cell	cell redox homeostasis	0	0.6139439341323583	0.4621450812266891	-0.1517988529056691	PRX2F_ARATH	0.05785475018928411	FL	FL	0.12199508321133062	0.2087940334622902	0.4621450812266891	-0.1517988529056691	-0.06074760049958337							
AT5G57655.2	Q9FKK7	7	endoplasmic reticulum	D-xylose metabolic process	0	0.4540163231167905	0.2834622522161266	-0.1705540709006639	XYLA_ARATH	0.038274190721972495	FL	FL	0.14587750589174486	0.2834622522161266	-0.03775139102002817	0.25886925994410853	-0.1705540709006639							
AT4G35000.1	Q42564	4	chloroplast	cellular response to oxidative stress	0	1.145397112261504	0.33940546215303946	-0.8059916501084647	APX3_ARATH	0.20522639107312826	FL	FL	0.33940546215303946	0.24847362378621118	-0.8059916501084647	0.043473744589878884	-0.05381645440729261							
AT1G09430.1	O80526	5	citrate lyase complex	acetyl-CoA biosynthetic process	0	0.6585857239766653	0.2775624284728978	-0.3810232955037675	ACLA3_ARATH	0.0739846595455939	FL	FL	0.11479176041471517	0.2775624284728978	0.2049779919202719	-0.3810232955037675	-0.1402911235782167							
AT5G51070.1	P42762	3	chloroplast	protein hexamerization	0	0.6559465698708788	0.7581500230356178	0.102203453164739	CLPD_ARATH	0.0599228502547202	FL	FL	0.29030671387194334	0.32489966141865323	0.7581500230356178	0.26320269734907664	0.102203453164739							
AT5G42320.1	F4K1I4	7	integral component of membrane		0	0.81228736251496	0.4412035734522814	-0.3710837890626786	F4K1I4_ARATH	0.10156413011614074	FL	FL	0.2051119104259719	-0.1747970766094713	0.09393464052455668	0.4412035734522814	-0.3710837890626786							
AT5G09500.1	Q9FY65	5	cytosolic small ribosomal subunit	ribosomal small subunit assembly	0	2.260250712424178	1.7679621877517555	-0.4922885246724224	RS153_ARATH	1.1264932419577827	FL	FL	1.1811780588612535	1.7679621877517555	1.3306401000246453	-0.4922885246724224	-0.44884530575518555							
AT5G06660.1	Q9FG04	7	integral component of endoplasmic reticulum membrane	endoplasmic reticulum calcium ion homeostasis	1	0.6766842581712487	0.28109179494209807	-0.39559246322915065	Q9FG04_ARATH	0.08216437823902586	FL	FL	-0.18333778148356458	0.14521998169758293	-0.39559246322915065	0.28109179494209807	-0.27340191456996354							
AT5G08030.1	Q9SD81	5	vacuole	glycerol metabolic process	0	4.495642428428997	1.7922977237767554	-2.7033447046522414	GDPD6_ARATH	2.725940635079439	FL	FL	0.5067898234935888	1.7922977237767554	0.3376486031748626	-2.7033447046522414	-0.1471583067100632							
AT5G16830.1	Q39233	4	endomembrane system	Golgi to vacuole transport	0	1.114534687445372	0.5389121358955378	-0.5756225515498343	SYP21_ARATH	0.19826938323921844	FL	FL	0.10249780523310734	0.27695996512334065	-0.5756225515498343	0.5389121358955378	-0.29092011130472006							
AT1G63290.1	Q9C8T3	5	cytosol	cellular carbohydrate metabolic process	0	1.0797503222644362	0.3190179280827816	-0.7607323941816546	Q9C8T3_ARATH	0.20570966844784783	FL	FL	0.2939922947391838	0.3190179280827816	-0.12156820928204715	-0.7607323941816546	0.2048710128612648							
AT2G37470.1	Q9ZUS0	3	endoplasmic reticulum	nucleosome assembly	0	3.3626540797229945	1.8130505390097313	-1.5496035407132633	H2B4_ARATH	0.5840069857080913	LF	LF	0.34740190024696427	0.5911227981003168	-0.19366788247562883	-1.5496035407132633	1.8130505390097313	-0.0806878837607699	0.30000790750001627	-0.15601501262172487	0.2106914851793601	-0.2924661501679941	0.3364735923728955	-0.041071451694404314
AT5G37350.1	Q9FHT0	3			0	6.5238492958805505	3.3372303703353667	-3.186618925545184	Q9FHT0_ARATH	2.025747054892651	LF	LF	0.6612594446178512	0.48278495235136226	-0.009774203060555008	-3.186618925545184	3.3372303703353667	-0.11576405280110955	0.40220533224787364	-0.08743378219052897	0.03372575772632242	-0.44328742963947254	0.22006631987923653	-0.1028032681323318
AT5G56670.1	P49689	3	cytosolic small ribosomal subunit	translation	1	6.13053831486457	3.112648789697503	-3.0178895251670665	RS30_ARATH	1.798787858481009	LF	LF	0.5832399041901651	0.4752840998487394	0.0665447184168667	-3.0178895251670665	3.112648789697503	-0.05045483168523234	0.35145674702350616	-0.1280972689459571	0.010456084547333887	-0.44357356727170416	0.3142164003850956	-0.25987531787665874
AT5G04240.1	Q6BDA0	3	histone methyltransferase complex	chromatin remodeling	0	9.494728195835652	4.816764198095225	-4.677963997740427	ELF6_ARATH	4.211563776532522	LF	LF	0.6927626905827236	0.5482216853551217	0.08417929953887257	-4.677963997740427	4.816764198095225	-0.15708186535989652	0.43982142213081904	-0.12162577606098723	0.028868779291752876	-0.5082282627260957	0.23143878111805782	-0.17370129584866129
AT5G14600.1	Q84K50	3	nucleus	tRNA methylation	0	3.7452316694579224	1.9114606491962411	-1.833771020261681	Q84K50_ARATH	0.7011893932438442	LF	LF	0.5990017667842429	0.21651171556907395	0.2565390960647204	-1.833771020261681	1.9114606491962411	-0.0631015424886762	0.35889506039319646	-0.08190735895357974	0.1270950158703362	-0.35731411290049997	0.20995327259917476	-0.13762298749415935
AT2G16390.1	Q9SIW2	3	nuclear pericentric heterochromatin	cellular response to exogenous dsRNA	0	6.27094373828998	3.1396375958421894	-3.131306142447791	CHR35_ARATH	1.8732998452907523	LF	LF	0.48259494811013254	0.24570498971784477	0.24900457272980414	-3.131306142447791	3.1396375958421894	-0.19538722939092804	0.39565820705900445	-0.1315382072851601	0.07664126251801354	-0.5611325926648114	0.1942050219853854	-0.2092663348857213
AT3G48210.1	Q93VK9	3	condensed chromosome kinetochore	cell cycle	0	7.518429526541825	3.8085098533727213	-3.709919673169103	SPC25_ARATH	2.6530187275752377	LF	LF	0.538219906168375	0.46532738451652395	0.12227639730081216	-3.709919673169103	3.8085098533727213	-0.1382803869570825	0.4208431552468439	-0.09684689167927961	0.025486818075392045	-0.4620970978530054	0.22351683869707392	-0.13457134038209562
AT4G26760.1	Q8LEG3	3	cortical microtubule	cell division	1	5.3025094921241545	2.767455758317019	-2.5350537338071355	MA652_ARATH	1.360735221546256	LF	LF	0.3195667748176183	0.7167036217209737	-0.17465907993634944	-2.5350537338071355	2.767455758317019	-0.12223811934391293	0.44254638221205883	-0.11937190118893479	0.11516408558519499	-0.3261103431871616	0.20714006413022945	0.09451421910626243
AT4G34340.1	Q9SYZ9	3	transcription factor TFIID complex		0	16.213869170747316	8.176172811224125	-8.037696359523192	TAF8_ARATH	12.075621892544854	LF	LF	0.7595500601802394	0.5746974918198633	0.08356234222179579	-8.037696359523192	8.176172811224125	-0.15300657352285926	0.4451959471958256	-0.12203424079215083	0.038377590345302824	-0.5302163802243569	0.23002146890438793	-0.1736772383590129
AT5G61000.1	Q9FME0	3	DNA replication factor A complex	DNA repair	0	9.486761464660123	4.801083607665965	-4.6856778569941575	RFA1D_ARATH	4.198937605935689	LF	LF	0.6891775946161529	0.5113678175860032	0.11784079031281776	-4.6856778569941575	4.801083607665965	-0.13197341354557826	0.42950711372517053	-0.11411627191298282	0.0381632033861017	-0.5017818328289081	0.23606432325331794	-0.17576628790029844
AT1G45332.1	Q9C641	3	mitochondrion	mitochondrial translational elongation	0	8.19195578512225	4.158408833219286	-4.033546951902964	EFGM1_ARATH	3.1564497887561704	LF	LF	0.6629004508857761	0.5235696130798623	0.09340603860405218	-4.033546951902964	4.158408833219286	-0.13519386405146905	0.4243352172420802	-0.11939007296178089	0.046424890979762864	-0.507861109861832	0.21717696503457212	-0.17044559768553794
AT3G10400.1	Q9CAE4	3	nucleus	developmental process	0	16.213869170747316	8.176172811224125	-8.037696359523192	U1131_ARATH	12.075621892544854	LF	LF	0.7595500601802394	0.5746974918198633	0.08356234222179579	-8.037696359523192	8.176172811224125	-0.15300657352285926	0.4451959471958256	-0.12203424079215083	0.038377590345302824	-0.5302163802243569	0.23002146890438793	-0.1736772383590129
AT2G40700.1	Q7XJN0	3	nucleus	response to salt stress	0	5.54561806383284	2.815973862415056	-2.7296442014177837	RH17_ARATH	1.469506785643815	LF	LF	0.5324002134663175	0.4194650301347377	0.12228699326042046	-2.7296442014177837	2.815973862415056	-0.11143157951228304	0.3781318298978814	-0.08539453088799698	0.017055090697632707	-0.415598605256906	0.22758868719763153	-0.11920750311999868
AT2G19430.1	Q8L4M1	3	Cul4-RING E3 ubiquitin ligase complex	abscisic acid-activated signaling pathway	0	4.824070754449204	2.4910758363156815	-2.332994918133523	THOC6_ARATH	1.120434958551014	LF	LF	0.34212362274672264	0.45253603100708156	0.020303493230300878	-2.332994918133523	2.4910758363156815	-0.14419208659247978	0.383072716959194	-0.10798176403465211	0.04520650813202092	-0.419474224323653	0.20754977653240234	-0.10678971452286902
AT5G38110.1	Q9LS09	3	cytoplasm	cell division	0	8.168804047415254	4.138612964106224	-4.030191083309029	ASF1B_ARATH	3.1285875654859683	LF	LF	0.6268512073652805	0.4918243558084859	0.11672620739068168	-4.030191083309029	4.138612964106224	-0.13628504323679147	0.4192814678259074	-0.09973273210508304	0.0420443417230569	-0.4828110804274855	0.2137439217716128	-0.14649913022315267
AT5G19920.1	Q8GX62	3			0	10.995358621370535	5.563596734626122	-5.431761886744413	Q8GX62_ARATH	5.6087985870684856	LF	LF	0.6954267107279479	0.5541910906622403	0.08607695211652303	-5.431761886744413	5.563596734626122	-0.14105432429738796	0.4285739852140564	-0.11676620861827455	0.03425973968104066	-0.5163184296779513	0.2246993629154626	-0.16782044289852693
AT1G72730.1	Q9CAI7	3	cytoplasmic stress granule	cytoplasmic translational initiation	1	5.024497455347801	2.6193802060679725	-2.4051172492798285	IF4A3_ARATH	1.2397541490323285	LF	LF	0.6101346407476071	0.6251615433645734	-0.06598253234041296	-2.4051172492798285	2.6193802060679725	-0.08666553690539401	0.4003679545673852	-0.055059543652393655	0.032783512675911786	-0.3852089560516164	0.24614828620776094	-0.11123160723044856
AT5G54190.1	Q42536	3	chloroplast	chlorophyll biosynthetic process	0	3.710805561767976	1.970641116378658	-1.740164445389318	PORA_ARATH	0.6855456826658491	LF	LF	0.1352198576948242	0.6118991605566875	-0.12177390215077559	-1.740164445389318	1.970641116378658	-0.1180697008384934	0.4208432391056838	-0.010053307873026072	0.08759429665601853	-0.21101492331879948	0.2540693168626739	0.3778766882863195
AT2G24060.1	O82234	1	chloroplast	chloroplast organization	0	1.1285576036813343	0.5793877538035742	-0.5491698498777601	IF32_ARATH	0.12408089759611163	LF	LF	-0.05125975021769728	-0.34266971133581237	0.5024333713511357	-0.5491698498777601	0.5793877538035742	0.20852985213298153	0.03939962621486676	-0.030010311707977223	-0.1561153673395759	0.4415650520092198	-0.21297829870812288	0.29742521521581766
AT3G55980.1	Q93ZS9	3	nucleus	regulation of transcription, DNA-templated	1	16.213869170747316	8.176172811224125	-8.037696359523192	C3H47_ARATH	12.075621892544854	LF	LF	0.7595500601802394	0.5746974918198633	0.08356234222179579	-8.037696359523192	8.176172811224125	-0.15300657352285926	0.4451959471958256	-0.12203424079215083	0.038377590345302824	-0.5302163802243569	0.23002146890438793	-0.1736772383590129
AT1G55080.1	Q8RWA2	3	mediator complex		0	8.271181256133989	4.211376226681432	-4.059805029452556	MED9_ARATH	3.2115765812034907	LF	LF	0.6801460555857743	0.5460148838315779	0.05021315241839008	-4.059805029452556	4.211376226681432	-0.1269545069936243	0.3946600541735884	-0.1005859865194538	0.03980421221883226	-0.47884609512567033	0.2132284207789707	-0.12812039884454474
AT1G33040.1	Q8LGC6	1	nascent polypeptide-associated complex	protein transport	0	1.094781331158455	0.68572203283676	-0.4090592983216951	NACA5_ARATH	0.09736410408286833	LF	LF	-0.22427141241900267	-0.3093116360796308	0.68572203283676	-0.4090592983216951	0.4275577731194496	0.28170104811303365	0.14301292768877916	0.24928141549090954	0.24172588473380804	0.22352561179338132	0.05651717329635761	0.15515516331284016
AT3G49250.1	Q94A79	3	RNA polymerase V complex	DNA methylation	1	6.470210937057171	3.2928704720587483	-3.177340464998423	DMS3_ARATH	1.9949505323921821	LF	LF	0.6572026215603424	0.4348603396322764	0.15299530537856035	-3.177340464998423	3.2928704720587483	-0.12067715038410025	0.40356482906199276	-0.11402203385493918	0.03005188013745101	-0.46352723530754003	0.2229391568474669	-0.143896708749671
AT3G16780.1	Q9LUQ6	3	cytosol	translation	0	0.5867569484310553	0.4286162101572399	-0.15814073827381547	RL192_ARATH	0.037636177401388804	LF	LF	0.2887046219830873	-0.09381280544338345	-0.04927787768421439	-0.12210604178907324	0.4286162101572399	0.07150536401623404	0.21576343387797028	-0.033865672533111506	0.2025844400443893	0.04711814236928989	0.322858083341929	-0.15814073827381547
AT4G13250.1	Q93ZA0	3	chloroplast	chlorophyll catabolic process	0	3.552367767936019	1.8086722698174136	-1.7436954981186055	NYC1_ARATH	0.6293644240711062	LF	LF	-0.15017418395214635	0.20827669064242219	0.2620757206383294	-1.7436954981186055	1.8086722698174136	-0.19311113373259753	0.42060061732507636	-0.05228480254780634	-0.0559586604567553	-0.4099804880799961	0.24485065164565473	-0.175397609846993
AT1G72520.1	Q9FNX8	3	chloroplast	anther dehiscence	0	7.847794461915147	4.028636688394248	-3.8191577735208995	LOX4_ARATH	2.8818966502200483	LF	LF	0.29914660139173077	0.5251679623266715	0.009555555980424593	-3.8191577735208995	4.028636688394248	-0.14849688475842995	0.4058196463415321	-0.11382730342463489	0.042670777432782095	-0.5474837666892748	0.2321481780966336	-0.12689909833702695
AT5G63110.1	Q9FML2	3	chloroplast envelope	embryo development ending in seed dormancy	0	3.190228296052551	1.6425673776640992	-1.547660918388452	HDA6_ARATH	0.5133512481442011	LF	LF	0.2764479485377094	0.3369721637039304	0.05026477762219261	-1.547660918388452	1.6425673776640992	-0.12479961791694869	0.3437705574968393	-0.12267329972961637	0.03585807337863565	-0.4014148553298634	0.20800964712055653	-0.17201542679116705
AT2G05220.2	Q9SJ36	1	cytosolic small ribosomal subunit	translation	0	0.8456886348113029	0.5601052934123099	-0.28558334139899305	RS172_ARATH	0.07293153115119523	LF	LF	-0.057852184612260556	-0.23279536993966082	0.23457482085043396	0.22431332245817776	-0.11110357625856052	0.2948283965886537	-0.17131063895287796	0.07834804777918816	0.048764771073312944	0.4406291250526768	-0.28558334139899305	0.5601052934123099
AT1G72090.1	Q9C7H2	3	endoplasmic reticulum	tRNA methylthiolation	0	3.8149322085786577	1.9435769705838604	-1.8713552379947973	Q9C7H2_ARATH	0.7287968062011239	LF	LF	0.4981483889946694	0.3854399817330043	0.0852695902837196	-1.8713552379947973	1.9435769705838604	-0.09268816610795642	0.3226942153993899	-0.06190424736229742	0.08469443233165963	-0.4492961909329788	0.25606412590005695	-0.13875962952559878
AT4G39040.1	Q9SVI9	3	chloroplast		0	3.2022576106284157	1.7189088116740252	-1.4833487989543905	Q9SVI9_ARATH	0.49149380259725944	LF	LF	0.43217426616049354	0.3910963934011371	0.06661348960684309	-1.4833487989543905	1.7189088116740252	-0.06533476289913934	0.3083333669070712	0.00943700082863345	0.0814874111514268	-0.0019100040548273138	0.2116980903251809	0.2545307342971459
AT1G71850.1	Q9M9G1	3	mitochondrion		0	6.793129257482337	3.4693131801857837	-3.3238160772965535	Q9M9G1_ARATH	2.1780646592211004	LF	LF	0.5022818525257421	0.5193770649187717	0.06392719887881985	-3.3238160772965535	3.4693131801857837	-0.1348132617722803	0.3808898696108249	-0.10666875932686445	0.0380557022340533	-0.4540018235882925	0.20140759827883567	-0.12233847732359693
AT3G44890.1	P25864	1	chloroplast	translation	0	1.2681586887885448	0.669964344496119	-0.5981943442924258	RK9_ARATH	0.1129589854537882	LF	LF	0.669964344496119	-0.5981943442924258	0.4824636283689825	0.17258991421046715	0.12375741059949255	0.3672451695124282	-0.11973452590724863	0.07175062435866403	0.01357562451777321	0.42866090145822333	-0.125581631917717	0.20754784071254925
AT5G08610.1	Q9FNM7	1	chloroplast		1	0.3947848914409011	0.3411676440936364	-0.05361724734726471	RH26_ARATH	0.01542800040831101	LF	LF	0.05455508350819274	-0.05361724734726471	0.12447665886689933	-0.052536783339245906	0.13594220168385307	0.20228771835028392	0.28032071950014764	0.1770275677178756	0.24700189303587589	0.25394395169212286	0.3411676440936364	0.1762600960332227
AT4G09730.1	Q56X76	3	chloroplast	chloroplast ribulose bisphosphate carboxylase complex assembly	0	1.5616002259563286	0.7825444520866247	-0.7790557738697039	RH39_ARATH	0.21421432885115896	LF	LF	0.44897254704002576	-0.6935260013995099	0.7825444520866247	-0.7790557738697039	0.6212097245470116	0.14426624761797305	0.2386626717048152	0.11090727479468329	0.2873062588448044	0.11540098127812337	0.3513396574019024	0.1341799538328371
AT3G01160.1	Q9MAC6	3	cytosol	rRNA processing	0	2.0033230335965166	1.1180926813917345	-0.8852303522047823	Q9MAC6_ARATH	0.22369978482473066	LF	LF	0.20545047506739061	0.46798496048467164	-0.25168572261949346	-0.8852303522047823	1.1180926813917345	-0.07126622220842203	0.316598017800968	-0.0903046403436697	0.24027022607866524	-0.03395436140150889	0.27232081258926	0.03139098245142451
AT4G16630.1	Q9ZRZ8	3	nucleolus		0	1.5239429012308943	0.8925457298712017	-0.6313971713596924	RH28_ARATH	0.1421481792769733	LF	LF	0.02361383743969857	0.42362582075409144	-0.34167240051083186	-0.6313971713596924	0.8925457298712017	0.005333362644579964	0.23265651630511297	-0.030491700000246962	0.22714447581221847	-0.05484919523007027	0.2067639073854122	0.13027210330734887
AT5G08180.2	Q9LEY9	1	box H/ACA snoRNP complex	cleavage involved in rRNA processing	0	0.9237819942190928	0.5265799799088948	-0.397202014310198	NHP2_ARATH	0.08931052266433305	LF	LF	0.4204079326292823	0.08787640961005903	-0.397202014310198	-0.24321500287289113	0.5265799799088948	0.21289508873315857	0.03693705703010652	-0.018074548559014	0.2642610763191886	0.426660900290712	-0.11117103168181135	0.47847109263834214
AT4G25630.1	Q94AH9	3	box C/D snoRNP complex	box C/D snoRNA 3'-end processing	0	5.654524000789362	2.9213434669090206	-2.7331805338803408	MD36A_ARATH	1.5321765582802813	LF	LF	0.6295751744118665	0.43279487712867665	0.0651320042853339	-2.7331805338803408	2.9213434669090206	-0.09657187162526261	0.4113254543675958	-0.07898548777734754	0.04196443725845601	-0.3436652932593124	0.37039189279019086	-0.10492388681960052
AT5G06910.1	Q9FL54	3	nucleus		1	9.72093256066045	4.926410281572864	-4.794522279087587	DNAJ6_ARATH	4.399491759078775	LF	LF	0.6764961832133802	0.512827393347327	0.11852124038802116	-4.794522279087587	4.926410281572864	-0.15063546882695159	0.4316017708899804	-0.11329954322589526	0.022958393586983247	-0.48635413269063965	0.2095874507025152	-0.14633573169169933
AT1G30820.1	F4I6G9	3	cytosol	'de novo' CTP biosynthetic process	0	4.035237148299332	2.0863989001383896	-1.9488382481609432	F4I6G9_ARATH	0.801527947082366	LF	LF	0.4669278267054846	0.5357848688093212	-0.08873692072761187	-1.9488382481609432	2.0863989001383896	-0.09705812492095983	0.36934637043497087	-0.05328034988241937	0.016529742844353577	-0.24996135199772537	0.24923696458616457	-0.06303893669285224
AT1G72790.1	Q9CAJ1	3	cytosol		1	16.213869170747316	8.176172811224125	-8.037696359523192	Q9CAJ1_ARATH	12.075621892544854	LF	LF	0.7595500601802394	0.5746974918198633	0.08356234222179579	-8.037696359523192	8.176172811224125	-0.15300657352285926	0.4451959471958256	-0.12203424079215083	0.038377590345302824	-0.5302163802243569	0.23002146890438793	-0.1736772383590129
AT2G01910.1	Q9SIS3	3	microtubule	cell cycle	0	3.002172931744124	1.5165043182049356	-1.4856686135391883	MA656_ARATH	0.43806023855342374	LF	LF	0.2750835083708921	0.30675769639057104	0.26767394991617477	-1.4856686135391883	1.5165043182049356	-0.0237242291577357	0.2687437271153151	-0.021092404581609114	-0.02160572520884383	-0.23007463342652176	0.16286766144067677	-0.016380931963289536
AT2G30260.1	O22922	3	Cajal body	cis assembly of pre-catalytic spliceosome	0	3.4381334244055752	1.815698110876421	-1.6224353135291545	RU2B1_ARATH	0.5895829132557728	LF	LF	0.022345347162449798	0.4949494666639772	-0.1790182049647564	-1.6224353135291545	1.815698110876421	-0.09003076055903578	0.359958810928586	-0.17553997458303594	0.22901076293149605	-0.2401638721026232	0.2633332812637349	0.04725444880804456
AT1G31710.1	F4IAX1	3		amine metabolic process	0	11.835295862185959	5.987194708084289	-5.848101154101669	F4IAX1_ARATH	6.4842272142735675	LF	LF	0.6959188713917573	0.5736007521457525	0.06758134470776221	-5.848101154101669	5.987194708084289	-0.15544940174033497	0.43832300992351864	-0.11906940413117355	0.0398666796006727	-0.5234805533541749	0.22197845805522212	-0.1685879489519892
AT1G73655.1	Q8LB65	3	chloroplast		0	8.085918617330984	4.100903750903152	-3.9850148664278326	FK173_ARATH	3.072645101080534	LF	LF	0.6082886524949965	0.5236322852499615	0.07987882276541662	-3.9850148664278326	4.100903750903152	-0.1306616260575384	0.4228903274362633	-0.11819419660695203	0.04730259964781809	-0.5125096584303133	0.23025242045043545	-0.15887610245687575
AT5G22880.1	Q9FFC0	3	nucleolus	nucleosome assembly	0	2.200382360888576	1.081914377831472	-1.1184679830571045	H2B10_ARATH	0.2588038454771939	LF	LF	0.36026790252136065	-0.21744876869758462	0.40501869661352496	-1.1184679830571045	1.081914377831472	0.08491413546386994	0.1454698643463057	0.029228290278118484	-0.0798906246126296	0.241333462787566	0.2911366919050484	-0.1020250936574814
AT5G59180.1	P38421	3	P-body	nuclear-transcribed mRNA catabolic process, exonucleolytic	0	6.3666844831780764	3.242573619176993	-3.124110864001083	NRPB7_ARATH	1.96193406204575	LF	LF	0.8580305892166735	0.4885821175304323	0.044433581373554264	-3.124110864001083	3.242573619176993	-0.12858788286904063	0.40492771560819396	-0.09912287177504901	0.05324801976346389	-0.46063580726402914	0.23041684689347322	-0.15593451162256605
AT3G28500.1	Q9LH85	3	cytosol	translational elongation	0	1.982688452948413	1.0854989704407212	-0.8971894825076917	RLA23_ARATH	0.23898404257298386	LF	LF	-0.0009180421650400714	0.6331943653667784	-0.11012184335314003	-0.8971894825076917	1.0854989704407212	-0.07216424125712595	0.34745400286672024	0.0879704613385849	0.11978643509458137	0.3890221741924802	0.49438903375136506	0.4858367708903979
AT4G10620.1	Q9ZSB8	3			0	7.149463601565229	3.625234870924267	-3.524228730640962	Q9ZSB8_ARATH	2.4125143656054484	LF	LF	0.5427720698571009	0.4831572380879426	0.08225549224675513	-3.524228730640962	3.625234870924267	-0.1367438788651649	0.4139091894223902	-0.13562532378581577	0.0588410522885664	-0.4861563065566537	0.2223623616495929	-0.15593039626706012
AT5G47810.1	Q9FIK0	3	cytosol	fructose 6-phosphate metabolic process	0	16.213869170747316	8.176172811224125	-8.037696359523192	PFKA2_ARATH	12.075621892544854	LF	LF	0.7595500601802394	0.5746974918198633	0.08356234222179579	-8.037696359523192	8.176172811224125	-0.15300657352285926	0.4451959471958256	-0.12203424079215083	0.038377590345302824	-0.5302163802243569	0.23002146890438793	-0.1736772383590129
AT1G02150.1	Q8LPS6	1	chloroplast		0	0.48472760894651384	0.41096398753984764	-0.07376362140666619	PPR3_ARATH	0.028900293810092067	LF	LF	0.20625815481611387	-0.050269151880269904	0.09005706043186784	-0.07376362140666619	0.3190770661576636	0.22018969571842556	0.0486295857291058	0.1278977407307209	-0.001941770161236948	0.41096398753984764	-0.012575467958117927	0.39549820620479276
AT3G10390.1	Q9CAE3	3		histone deacetylation	0	8.563660198128103	4.345646588009879	-4.2180136101182235	FLD_ARATH	3.4410975929482017	LF	LF	0.6488425134872905	0.5349332488904013	0.08357157479695149	-4.2180136101182235	4.345646588009879	-0.1568689150777156	0.4419717383124643	-0.11759374048910472	0.03677628654139053	-0.5034281141176246	0.2309418281254247	-0.1744071895207547
AT5G18650.1	Q8VZK0	3	cytoplasm	defense response	0	6.817611664765787	3.4610173938589357	-3.3565942709068515	MIEL1_ARATH	2.207079766988323	LF	LF	0.5244631657292609	0.5301999940097135	0.12459848996603354	-3.3565942709068515	3.4610173938589357	-0.1563336457752993	0.43506743623755334	-0.13998448230022334	0.04277089331125026	-0.4922065484020508	0.20879840775762804	-0.1624470757885083
AT5G30495.2	F4KCY1	3			0	5.601150359130649	2.845799611201467	-2.7553507479291817	F4KCY1_ARATH	1.4960639094675827	LF	LF	0.40632620785368007	0.47985034640269736	0.042219405148034635	-2.7553507479291817	2.845799611201467	-0.1655034246125623	0.4277432731476837	-0.13346174438036154	0.11253765782131009	-0.3984787211351213	0.23195396085254283	-0.06353022902761052
AT3G48190.1	Q9M3G7	3	nucleus	cellular response to DNA damage stimulus	1	16.213869170747316	8.176172811224125	-8.037696359523192	ATM_ARATH	12.075621892544854	LF	LF	0.7595500601802394	0.5746974918198633	0.08356234222179579	-8.037696359523192	8.176172811224125	-0.15300657352285926	0.4451959471958256	-0.12203424079215083	0.038377590345302824	-0.5302163802243569	0.23002146890438793	-0.1736772383590129
AT2G16960.1	F4IMD5	3		protein import into nucleus	0	6.120331393207742	3.1078826597614864	-3.012448733446256	F4IMD5_ARATH	1.781980609124978	LF	LF	0.4728303068609606	0.4901934653331554	0.09345149473924785	-3.012448733446256	3.1078826597614864	-0.10900950952728516	0.3812226358966529	-0.1295289797789164	0.03270414752162866	-0.47347665410275536	0.20334594912284348	-0.15199081748875726
AT2G37920.1	Q8LG21	3	integral component of membrane		0	4.760465533494015	2.478248358592992	-2.2822171749010227	Q8LG21_ARATH	1.0947137881350537	LF	LF	0.503997720737555	0.5071634701195596	-0.02813078631687686	-2.2822171749010227	2.478248358592992	-0.11330658460915738	0.3531193400667282	-0.010166025695038957	0.020317716421438044	-0.31737375110076554	0.2602476755473296	-0.09486767558431397
AT3G12860.1	Q9LTV0	3	box C/D snoRNP complex		0	5.762258815611508	3.0080411570545897	-2.7542176585569185	Q9LTV0_ARATH	1.6020679328344998	LF	LF	0.3797007422013077	0.7752325431402666	-0.12426632158928362	-2.7542176585569185	3.0080411570545897	-0.1420944822168639	0.42542131759501617	-0.12532280768383955	0.10786962682538564	-0.33570308538868865	0.2602430535297753	-0.0018591284425295874
AT1G52930.1	Q9C928	3	cytosol	ribosomal large subunit assembly	0	2.223638544334125	1.1830076571170631	-1.040630887217062	BRX12_ARATH	0.2413102210078579	LF	LF	0.3002378965574777	0.3497526423466259	-0.016827204434251203	-1.040630887217062	1.1830076571170631	0.07904758842121747	0.2528959169646694	0.0012704156584417538	0.15452577773235726	0.015602857151268888	0.28797927020396197	0.06736717510173346
AT1G54270.1	P41377	1	cytoplasmic stress granule	cytoplasmic translational initiation	1	0.5210167672787822	0.20310176981317427	-0.3179149974656079	IF4A2_ARATH	0.029989075126121544	LF	LF	-0.21387323232411043	-0.08106418621445714	0.1989614925605364	0.20310176981317427	-0.3179149974656079	0.17244081321282625	-0.0506149312711484	0.164242624391471	0.07459548606973232	0.1061809690916027	-0.05960626909268022	0.16372566093683727
AT4G19600.1	Q8GYM6	3	cyclin/CDK positive transcription elongation factor complex	cell cycle	0	12.67059432077682	6.407485018973061	-6.263109301803759	CCT14_ARATH	7.417169396109946	LF	LF	0.7537246025286283	0.5666923031871679	0.0787695998825221	-6.263109301803759	6.407485018973061	-0.14970330448861396	0.43154646011907155	-0.11205223748687844	0.04438554186926495	-0.5126009135352607	0.21084750137347574	-0.15050744987231113
